TSN,FormID,FoliageID,ScientificName,CrownShapeFactor,FlammID,PDFoliage,PDWood,PDRotten,TreeBD,SV,treeBioEqID,shrubBioEqID,treeCrownDensity,HCFoliage,HCWood,canopy,shrub,nonwoody,woody,acceptedTSN,CommonName
20692,5,13,Halogeton glomeratus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,saltlover
20696,5,12,Kochia scoparia,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,burningbush
20700,5,13,Monolepis nuttalliana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Nuttall's povertyweed
20706,2,13,Sarcobatus spp.,0.5,2,25.0,25.0,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,greasewood
20707,2,7,Sarcobatus vermiculatus,0.5,2,25.0,25.0,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,greasewood
20715,5,13,Amaranthus spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pigweed
20719,5,13,Amaranthus albus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,prostrate pigweed
20740,5,13,Amaranthus palmeri,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,carelessweed
20763,5,13,Alternanthera spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,joyweed
20787,2,6,Charpentiera spp.,0.5,2,25.0,21.85,18.72,0.01,2000.0,,29.0,0.6,8000.0,8000.0,0,1,0,1,0,papala
20846,5,13,Oxyria digyna,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,alpine mountainsorrel
20847,5,13,Polygonum spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,knotweed
20853,5,13,Polygonum convolvulus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,5135,black bindweed
20864,5,13,Polygonum viviparum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8238,alpine bistort
20875,5,12,Polygonum austiniae,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Austin knotweed
20876,5,12,Polygonum aviculare,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,prostrate knotweed
20879,5,13,Polygonum bistortoides,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,5095,American bistort
20890,5,13,Polygonum davisiae,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8237,Davis' knotweed
20891,5,12,Polygonum douglasii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Douglas' knotweed
20900,5,12,Polygonum majus,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,large knotweed
20903,5,12,Polygonum minimum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,broadleaf knotweed
20911,5,12,Polygonum paronychia,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,beach knotweed
20916,5,13,Polygonum phytolaccifolium,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8238,poke knotweed
20921,5,13,Polygonum ramosissimum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,bushy knotweed
20933,5,13,Rumex spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,dock
20934,5,13,Rumex acetosella,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,common sheep sorrel
20937,5,13,Rumex crispus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,curly dock
20939,5,13,Rumex obtusifolius,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,bitter dock
20953,5,13,Rumex densiflorus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,denseflowered dock
20965,5,13,Rumex maritimus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,golden dock
20966,5,13,Rumex mexicanus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Mexican dock
20971,5,13,Rumex paucifolius,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,alpine sheep sorrel
20974,5,13,Rumex salicifolius,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,willow dock
21038,3,5,Coccoloba diversifolia,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,0,0,tietongue
21039,3,5,Coccoloba uvifera,0.5,1,25.0,40.5,18.72,0.06,2500.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,seagrape
21054,11,13,Eriogonum spp.,,2,25.0,25.0,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,buckwheat
21057,5,13,Eriogonum alatum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,winged buckwheat
21066,5,13,Eriogonum annuum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,annual buckwheat
21075,5,13,Eriogonum baileyi,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Bailey's buckwheat
21090,5,13,Eriogonum cernuum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,nodding buckwheat
21096,5,12,Eriogonum coloradense,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Colorado buckwheat
21097,5,13,Eriogonum compositum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,arrowleaf buckwheat
21118,5,12,Eriogonum douglasii,,2,25.0,21.82,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,Douglas' buckwheat
21121,2,7,Eriogonum effusum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,spreading buckwheat
21124,5,13,Eriogonum elongatum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,longstem buckwheat
21132,2,7,Eriogonum fasciculatum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,Eastern Mojave buckwheat
21134,11,4,Eriogonum flavum,0.5,1,25.0,25.0,18.72,,2500.0,,14.0,0.6,8000.0,8000.0,0,1,1,1,0,alpine golden buckwheat
21150,11,12,Eriogonum heracleoides,,2,25.0,25.0,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,parsnipflower buckwheat
21162,5,12,Eriogonum inerme,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,unarmed buckwheat
21167,5,12,Eriogonum jamesii,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,James' buckwheat
21180,2,7,Eriogonum leptophyllum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,slenderleaf buckwheat
21185,2,7,Eriogonum lonchophyllum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,spearleaf buckwheat
21190,5,12,Eriogonum marifolium,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,marumleaf buckwheat
21192,2,7,Eriogonum microthecum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,slender buckwheat
21203,5,13,Eriogonum niveum,0.5,2,25.0,21.85,18.72,0.01,2500.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,snow buckwheat
21206,5,13,Eriogonum nudum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,naked buckwheat
21209,5,13,Eriogonum ochrocephalum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,whitewoolly buckwheat
21212,5,13,Eriogonum ovalifolium,0.5,2,25.0,21.85,18.72,0.01,2500.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,cushion buckwheat
21230,5,13,Eriogonum racemosum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,redroot buckwheat
21248,5,12,Eriogonum spergulinum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,spurry buckwheat
21249,2,7,Eriogonum sphaerocephalum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,rock buckwheat
21250,5,13,Eriogonum strictum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Blue Mountain buckwheat
21251,5,12,Eriogonum subreniforme,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,kidneyshape buckwheat
21255,5,12,Eriogonum ternatum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,ternate buckwheat
21259,5,12,Eriogonum thymoides,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,thymeleaf buckwheat
21260,5,12,Eriogonum tomentosum,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,dogtongue buckwheat
21266,2,7,Eriogonum umbellatum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,sulphur-flower buckwheat
21271,5,13,Eriogonum vimineum,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,wickerstem buckwheat
21279,11,7,Eriogonum wrightii,0.5,2,25.0,25.0,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,bastardsage
21317,5,13,Pterostegia drymarioides,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,woodland pterostegia
21386,3,6,Gordonia lasianthus,0.5,2,25.0,40.5,18.72,0.06,2500.0,3.0,28.0,0.6,8000.0,8000.0,1,1,0,1,0,loblolly bay
21416,2,7,Hypericum spp.,0.5,2,25.0,21.85,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,1,1,0,St. Johnswort
21420,5,12,Hypericum gentianoides,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,orangegrass
21425,5,12,Hypericum anagalloides,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,tinker's penny
21438,2,7,Hypericum fasciculatum,0.5,2,25.0,21.85,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,peelbark St. Johnswort
21439,5,13,Hypericum formosum,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Scouler's St. Johnswort
21454,5,12,Hypericum perforatum,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,common St. Johnswort
21536,1,4,Tilia americana,0.5,1,25.0,25.9,15.97,0.06,2500.0,3.0,,0.6,8000.0,8000.0,1,0,0,1,0,American basswood
21561,2,5,Waltheria indica,0.5,1,25.0,21.85,18.72,0.01,2500.0,,23.0,0.6,8000.0,8000.0,0,1,0,1,0,uhaloa
21612,11,13,Hibiscus moscheutos,,1,25.0,25.0,18.72,,2500.0,,27.0,1.0,8000.0,8000.0,0,1,1,0,0,crimsoneyed rosemallow
21618,3,5,Hibiscus tiliaceus,,2,25.0,25.0,18.72,0.01,2500.0,3.0,28.0,1.0,8000.0,8000.0,1,1,0,1,0,sea hibiscus
21711,11,4,Gossypium hirsutum,0.5,1,25.0,25.0,18.72,,2500.0,,27.0,1.0,8000.0,8000.0,0,1,1,0,0,upland cotton
21746,2,5,Sida fallax,0.5,2,25.0,25.0,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,1,1,0,1,0,yellow ΓÇÿilima
21836,5,13,Malva neglecta,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,common mallow
21859,5,13,Sidalcea candida,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,white checkerbloom
21865,5,13,Sidalcea glaucescens,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,waxy checkerbloom
21891,5,13,Sidalcea neomexicana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,salt spring checkerbloom
21895,5,13,Sidalcea oregana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Oregon checkerbloom
21909,5,12,Sphaeralcea spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,globemallow
21920,5,12,Sphaeralcea coccinea,,1,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,scarlet globemallow
21925,5,12,Sphaeralcea digitata,,2,25.0,25.0,18.72,0.01,3000.0,,13.0,0.6,8000.0,8000.0,0,1,1,1,0,juniper globemallow
21943,5,13,Sphaeralcea incana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,gray globemallow
21949,5,13,Sphaeralcea munroana,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Munro's globemallow
21992,5,13,Sarracenia spp.,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pitcherplant
21993,5,13,Sarracenia purpurea,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,purple pitcherplant
22004,5,13,Darlingtonia californica,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,California pitcherplant
22009,5,12,Drosera spp.,,1,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,sundew
22014,5,12,Drosera linearis,,1,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,slenderleaf sundew
22017,5,12,Drosera rotundifolia,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,roundleaf sundew
22030,5,13,Viola spp.,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,violet
22032,5,13,Viola adunca,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,hookedspur violet
22047,5,12,Viola bicolor,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,field pansy
22053,5,13,Viola canadensis,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Canadian white violet
22064,5,13,Viola cuneata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,wedgeleaf violet
22082,5,13,Viola glabella,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pioneer violet
22101,5,13,Viola lobata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pine violet
22105,5,13,Viola macloskeyi,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,small white violet
22117,5,13,Viola nephrophylla,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,5417,northern bog violet
22120,5,13,Viola nuttallii,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Nuttall's violet
22121,5,13,Viola ocellata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,pinto violet
22123,5,13,Viola orbiculata,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,darkwoods violet
22126,5,13,Viola palustris,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,marsh violet
22131,5,13,Viola pedatifida,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,prairie violet
22132,5,13,Viola pedunculata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Johnny-jump-up
22144,5,13,Viola pubescens,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,downy yellow violet
22145,5,13,Viola purpurea,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,0,goosefoot violet
22156,5,13,Viola renifolia,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,white violet
22159,5,13,Viola rotundifolia,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,roundleaf yellow violet
22164,5,13,Viola sempervirens,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,evergreen violet
22169,5,13,Viola sororia,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,common blue violet
22171,5,13,Viola striata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,striped cream violet
22177,5,13,Viola trinervata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Rainier violet
22226,2,4,Passiflora lutea,0.5,1,25.0,25.0,18.72,0.01,2500.0,,3.0,0.6,8000.0,8000.0,0,1,1,1,0,yellow passionflower
22274,2,7,Hudsonia tomentosa,0.5,2,25.0,21.85,18.72,0.01,3000.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,woolly beachheather
22275,2,4,Hudsonia ericoides,0.5,1,25.0,21.85,18.72,0.06,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,pine barren goldenheather
22277,2,5,Cistus spp.,,1,25.0,21.85,18.72,0.01,2500.0,,28.0,0.6,8000.0,8000.0,0,1,0,1,0,rockrose
22282,5,12,Lechea spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,pinweed
22303,3,3,Tamarix spp.,0.5,2,25.0,40.5,18.72,0.01,2000.0,1.0,21.0,0.6,8000.0,8000.0,1,1,0,1,0,tamarisk
22308,3,3,Tamarix chinensis,0.5,2,25.0,40.5,18.72,0.01,2000.0,1.0,21.0,0.6,8000.0,8000.0,1,1,0,1,0,five-stamen tamarisk
22314,2,7,Frankenia jamesii,0.5,2,25.0,25.0,18.72,,3000.0,,21.0,0.6,8000.0,8000.0,0,1,0,1,0,James' seaheath
22368,5,13,Cucurbita foetidissima,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,Missouri gourd
22378,5,13,Echinocystis lobata,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,0,wild cucumber
22391,5,13,Marah fabaceus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8475,California manroot
22394,5,13,Marah macrocarpus,,2,25.0,,,,2500.0,,,,8000.0,8000.0,0,0,1,0,8475,Cucamonga manroot
22395,5,13,Marah oreganus,,2,25.0,,,0.01,2500.0,,,,8000.0,8000.0,0,0,1,0,8475,coastal manroot
22444,3,4,Populus spp.,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,cottonwood
22445,1,4,Populus deltoides,0.5,1,25.0,28.0,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,eastern cottonwood
22452,3,4,Populus angustifolia,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,narrowleaf cottonwood
22453,1,4,Populus balsamifera,0.5,1,25.0,23.8,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,balsam poplar
22455,1,4,Populus balsamifera ssp. trichocarpa,0.5,1,25.0,23.8,18.72,0.06,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,1957,black cottonwood
22459,1,4,Populus fremontii,0.5,1,25.0,31.5,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,Fremont cottonwood
22463,1,4,Populus grandidentata,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,bigtooth aspen
22465,1,4,Populus heterophylla,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,swamp cottonwood
22468,1,4,Populus nigra,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,Lombardy poplar
22476,3,4,Salix spp.,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,willow
22482,3,4,Salix glauca,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,grayleaf willow
22484,1,4,Salix nigra,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,black willow
22489,2,4,Salix reticulata,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,netleaf willow
22495,2,4,Salix rotundifolia ssp. dodgeana,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,5402,timberline willow
22497,3,4,Salix alaxensis,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,feltleaf willow
22498,1,4,Salix X alba,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,5654,white willow
22499,3,4,Salix amygdaloides,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,peachleaf willow
22505,3,4,Salix barclayi,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Barclay's willow
22507,3,4,Salix bebbiana,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Bebb willow
22509,2,4,Salix boothii,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Booth's willow
22510,2,4,Salix brachycarpa,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,shortfruit willow
22511,2,4,Salix brachycarpa ssp. brachycarpa,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,8378,shortfruit willow
22514,2,4,Salix candida,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,sageleaf willow
22516,3,4,Salix caroliniana,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,coastal plain willow
22517,2,4,Salix cascadensis,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,cascade willow
22521,2,4,Salix commutata,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,undergreen willow
22523,2,4,Salix delnortensis,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Del Norte willow
22525,2,4,Salix drummondiana,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Drummond's willow
22526,2,4,Salix eastwoodiae,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,mountain willow
22528,3,4,Salix eriocephala,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Missouri River willow
22529,3,4,Salix exigua,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,narrowleaf willow
22532,2,4,Salix farriae,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Farr's willow
22534,2,4,Salix fluviatilis,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,8377,river willow
22537,3,4,Salix geyerana,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,5049,Geyer willow
22539,1,4,Salix gooddingii,0.5,1,25.0,27.3,18.72,0.06,2500.0,1.0,,0.6,8000.0,8000.0,1,0,0,1,0,Goodding's willow
22546,2,4,Salix humilis,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,prairie willow
22547,2,4,Salix irrorata,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,dewystem willow
22550,3,4,Salix lasiandra,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Pacific willow
22551,3,4,Salix lasiolepis,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,arroyo willow
22552,2,4,Salix lemmonii,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Lemmon's willow
22553,3,4,Salix ligulifolia,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,strapleaf willow
22554,3,4,Salix lucida,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,shining willow
22555,3,4,Salix lutea,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,yellow willow
22558,3,4,Salix monticola,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,park willow
22562,2,4,Salix orestera,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Sierra willow
22567,3,4,Salix petiolaris,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,meadow willow
22569,3,4,Salix planifolia,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,diamondleaf willow
22573,2,4,Salix pseudomonticola,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,false mountain willow
22575,3,4,Salix pyrifolia,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,balsam willow
22581,3,4,Salix serissima,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,autumn willow
22582,3,4,Salix sessilifolia,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,northwest sandbar willow
22584,3,4,Salix sitchensis,0.5,1,25.0,27.3,18.72,0.01,2500.0,1.0,27.0,0.6,8000.0,8000.0,1,1,0,1,0,Sitka willow
22591,2,4,Salix tweedyi,0.5,1,25.0,27.3,18.72,,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Tweedy's willow
22595,2,4,Salix wolfii,0.5,1,25.0,27.3,18.72,0.01,2500.0,,27.0,0.6,8000.0,8000.0,0,1,0,1,0,Wolf's willow
22599,5,12,Camelina microcarpa,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,littlepod false flax
22648,2,7,Koeberlinia spinosa,,2,25.0,25.0,18.72,,3000.0,,13.0,0.6,8000.0,8000.0,0,1,0,1,0,crown of thorns
22671,5,12,Arabis spp.,,2,25.0,,,,3000.0,,,,8000.0,8000.0,0,0,1,0,0,rockcress
22673,5,12,Arabis aculeolata,,2,25.0,,,0.01,3000.0,,,,8000.0,8000.0,0,0,1,0,0,Waldo rockcress
